customerid,cuscode,customer,total_sales_value,avg_invoice_value,invoice_count,active_months,first_purchase,last_purchase,unique_products,unique_categories,top_category,relationship_years,recency_days,purchase_frequency,category_concentration,behaviour_cluster,cluster_name,pca_x,pca_y
13591000002772,11652,Sencha Fern Tea Co.,90650.0,11331.25,5,3,2018-07-10,2018-10-25,4,1,FOOD SERVICE,0.29,2644,1.667,1.0,1,High Frequency Buyers,-1.7972222558694684,0.9444295509762264
13591000002774,11653,Black Gold Maple Exports,1546974.0,14594.094339622641,82,70,2018-04-30,2025-09-04,4,2,FOOD SERVICE,7.35,138,1.171,0.5,4,High Value One-Off,2.6400680708078217,-1.539349921753136
13591000002776,11654,Darjeeling Fern Tea Co.,924830.0,21507.674418604653,43,31,2018-04-30,2021-05-03,3,2,FOOD SERVICE,3.01,1723,1.387,0.5,4,High Value One-Off,0.73638029439657,-0.6190966744897984
13591000002778,11655,Matcha Willow Imports FCD,886944.0,27717.0,22,17,2018-04-30,2019-08-02,4,1,RETAIL,1.26,2363,1.294,1.0,1,High Frequency Buyers,-1.3020011633202586,0.7025900296381469
13591000002780,11656,Herbal Jasmine Exports 143,245357.3,20446.441666666666,11,10,2018-04-30,2020-07-08,7,2,FOOD SERVICE,2.19,2022,1.1,0.5,4,High Value One-Off,0.07720263814398716,-0.43782567275523027
13591000002786,11660,Matcha Sage Tea Co. DC0,434575.1,2821.9162337662337,9,9,2018-06-06,2020-02-10,44,2,RETAIL,1.68,2171,1.0,0.5,4,High Value One-Off,0.13333456862703202,-0.3664483482667937
13591000002790,11662,Ceylon Maple Tea Works,24373.47,145.94892215568862,9,7,2019-12-13,2023-09-19,121,2,FOOD SERVICE,3.77,854,1.286,0.5,4,High Value One-Off,1.2138304813572693,-0.7853245652928226
13591000002792,11663,Herbal Fern Distributors EC3,91050.0,7587.5,6,6,2018-04-30,2019-01-09,2,1,FOOD SERVICE,0.7,2568,1.0,1.0,1,High Frequency Buyers,-1.7094282260898956,0.7973264834104072
13591000002794,11664,TeaLeaf Magnolia Distributors,56600.0,8085.714285714285,4,4,2018-07-19,2018-10-22,5,2,FOOD SERVICE,0.26,2647,1.0,0.5,1,High Frequency Buyers,-0.5211328397984525,-0.12700147625079877
13591000002796,11665,White Pearl Bamboo Beverages,2110225.25,14966.136524822696,51,40,2018-04-30,2025-09-23,12,1,RETAIL,7.4,119,1.275,1.0,3,Strategic High-Value,0.7640292167383719,-0.40376214424439044
13591000002798,11666,GreenLeaf Magnolia Exports,191422.0,23927.75,8,7,2018-04-30,2019-01-02,2,2,FOOD SERVICE,0.68,2575,1.143,0.5,1,High Frequency Buyers,-0.3863151791235701,-0.170395834319956
13591000002800,11667,Sencha Bamboo Imports 41F,50000.0,25000.0,2,2,2018-07-05,2018-12-06,1,1,FOOD SERVICE,0.42,2602,1.0,1.0,1,High Frequency Buyers,-1.8499762174976966,0.847926833972463
13591000002802,11668,TeaLeaf Fern Holdings,202550.0,10127.5,17,13,2018-04-30,2020-02-21,2,1,FOOD SERVICE,1.81,2160,1.308,1.0,1,High Frequency Buyers,-1.2609636335776826,0.6240737074673244
13591000002806,11670,Golden Bud Jasmine Holdings,24834.0,3547.714285714286,6,6,2018-08-20,2021-03-03,3,2,FOOD SERVICE,2.54,1784,1.0,0.5,4,High Value One-Off,0.08664199397828716,-0.5198592614632181
13591000002808,11671,Ceylon Palm Imports 5E5,19440.0,3240.0,2,2,2018-08-10,2018-10-01,3,1,GLOBAL,0.14,2668,1.0,1.0,1,High Frequency Buyers,-1.894788534722164,0.8828801624325139
13591000002810,11672,Darjeeling Hibiscus Imports,219379.0,13711.1875,8,8,2019-09-10,2022-10-11,4,1,RETAIL,3.09,1197,1.0,1.0,1,High Frequency Buyers,-0.9044127539319602,0.27922676452187556
13591000002814,11674,Darjeeling Hibiscus Tea Works 7FE,78368.0,7836.8,10,10,2018-05-09,2020-03-20,2,2,FOOD SERVICE,1.86,2132,1.0,0.5,1,High Frequency Buyers,-0.03409591050052151,-0.4025884969905622
13591000002818,11676,Oolong Clover Tea Co.,2824485.0,28244.85,100,81,2018-04-30,2025-10-09,2,1,RETAIL,7.44,103,1.235,1.0,3,Strategic High-Value,1.600988422793118,-0.5931807871555155
13591000002822,11678,GreenLeaf Orchid Tea Co. 9F0,116615.0,4664.6,8,7,2019-11-25,2025-04-16,11,2,FOOD SERVICE,5.39,279,1.143,0.5,4,High Value One-Off,1.0158097629076077,-1.082525111863723
13591000002826,11680,GreenLeaf Lotus Distributors,26428.0,6607.0,3,2,2018-05-08,2019-10-24,3,2,RETAIL,1.46,2280,1.5,0.5,1,High Frequency Buyers,-0.2666904422838123,-0.23813882214854207
13591000002828,11681,Matcha Fern Holdings,1624985.0,7190.199115044248,18,14,2018-05-18,2020-03-03,30,1,RETAIL,1.79,2149,1.286,1.0,1,High Frequency Buyers,-1.0863789078321728,0.6283308670702294
13591000002830,11682,GreenLeaf Sage Trading 60A,19443170.0,13702.02255109232,223,47,2018-04-30,2022-05-25,111,2,RETAIL,4.07,1336,4.745,0.5,4,High Value One-Off,2.314520756615166,-0.12544648817152243
13591000002834,11684,Black Gold Palm Trading,438722.38,54840.2975,7,7,2018-05-16,2019-07-15,5,1,GLOBAL,1.16,2381,1.0,1.0,1,High Frequency Buyers,-1.5563329308357998,0.7209391377945016
13591000002836,11685,Ceylon Jasmine Tea Co.,122675.2,1858.7151515151515,4,4,2019-11-01,2021-09-29,37,2,RETAIL,1.91,1574,1.0,0.5,4,High Value One-Off,0.20937490158447697,-0.5045999943979482
13591000002838,11686,White Pearl Orchid Trading,344203.2,5934.537931034483,23,18,2018-06-15,2025-08-25,15,3,FOOD SERVICE,7.2,148,1.278,0.3333,4,High Value One-Off,2.383477115463836,-1.8942620534507681
13591000002840,11687,Oolong Palm Exports,1325425.0,16363.271604938273,41,32,2018-05-07,2024-02-27,24,1,GLOBAL,5.81,693,1.281,1.0,3,Strategic High-Value,0.26082629975979743,-0.11063760919729781
13591000002842,11688,White Pearl Rosewood Trading 51E,465004.0,7265.6875,43,23,2018-04-30,2020-05-11,6,2,FOOD SERVICE,2.03,2080,1.87,0.5,4,High Value One-Off,0.3757912112554271,-0.35644497893590094
13591000002844,11689,Darjeeling Hibiscus Tea Co. 05A,772750.0,29721.153846153848,26,25,2018-04-30,2025-09-18,2,2,RETAIL,7.39,124,1.04,0.5,4,High Value One-Off,1.6573161656913804,-1.367485110715036
13591000002846,11690,Sencha Maple Trading,44125.17,5515.64625,5,5,2018-04-30,2025-07-07,4,2,RETAIL,7.19,197,1.0,0.5,4,High Value One-Off,1.1884035589275885,-1.2537872795712972
13591000002848,11691,Darjeeling Bamboo Beverages,90688.0,5038.222222222223,16,11,2018-08-21,2020-07-08,8,2,FOOD SERVICE,1.88,2022,1.455,0.5,4,High Value One-Off,0.09016957389577336,-0.37329325071666036
13591000002858,11696,TeaLeaf Clover Trading,386053.05,12064.1578125,28,20,2018-04-30,2025-06-16,9,2,FOOD SERVICE,7.13,218,1.4,0.5,4,High Value One-Off,1.5526665778681685,-1.252771820013072
13591000002860,11697,Herbal Sage Tea Co.,950940.0,13393.521126760563,60,40,2018-06-18,2024-03-12,6,2,FOOD SERVICE,5.73,679,1.5,0.5,4,High Value One-Off,1.6496837518979386,-1.097373546564023
13591000002862,11698,Silver Tip Fern Imports,399328.0,6143.507692307692,28,19,2018-04-30,2020-03-03,14,2,FOOD SERVICE,1.84,2149,1.474,0.5,4,High Value One-Off,0.2521569390083753,-0.367396257246563
13591000002866,11700,Black Gold Hibiscus Tea Co.,2453822.0,188755.53846153847,12,9,2018-08-15,2024-10-28,5,1,GLOBAL,6.2,449,1.333,1.0,3,Strategic High-Value,-0.21966179630240562,-0.06690199947720188
13591000002868,11701,Matcha Bamboo Trading,2323180.05,24199.7921875,35,31,2019-05-29,2025-07-30,8,2,RETAIL,6.17,174,1.129,0.5,4,High Value One-Off,1.6546835544258383,-1.2638150317427699
13591000002870,11702,Assam Fern Holdings,1015496.0,16378.967741935483,43,9,2022-06-13,2023-05-11,17,2,FOOD SERVICE,0.91,985,4.778,0.5,4,High Value One-Off,0.5353904641366688,-0.08913906997551031
13591000002880,11707,Herbal Orchid Beverages,19273588.06,14491.419593984961,185,73,2018-04-30,2025-10-07,146,3,RETAIL,7.44,105,2.534,0.3333,4,High Value One-Off,4.5209136665393475,-1.7556997164895616
13591000002882,11708,Oolong Fern Beverages 306,5961052.0,10349.048611111111,26,17,2018-04-30,2023-12-07,121,1,RETAIL,5.6,775,1.529,1.0,3,Strategic High-Value,0.43383891930957386,0.06759040832819117
13591000002886,11710,Black Gold Rosewood Holdings BA4,99300.0,99300.0,1,1,2019-02-05,2019-02-05,1,1,GLOBAL,0.0,2541,1.0,1.0,1,High Frequency Buyers,-1.9155474076203607,0.8809276131014312
13591000002888,11711,Assam Hibiscus Tea Works,27540.0,27540.0,1,1,2020-12-02,2020-12-02,1,1,RETAIL,0.0,1875,1.0,1.0,1,High Frequency Buyers,-1.6946932001530144,0.7148034167039623
13591000002894,11714,Darjeeling Lotus Beverages,2443125.0,51981.382978723406,28,18,2019-02-11,2025-04-21,16,2,GLOBAL,6.19,274,1.556,0.5,4,High Value One-Off,1.4192964938629362,-1.1165479842568875
13591000002902,11720,Darjeeling Willow Tea Co.,7400.0,3700.0,1,1,2022-01-06,2022-01-06,2,1,FOOD SERVICE,0.0,1475,1.0,1.0,1,High Frequency Buyers,-1.558906584141775,0.6177398946263343
13591000002904,11721,White Pearl Willow Tea Co.,2599754.69,11062.785914893617,36,24,2018-04-30,2025-09-23,91,2,RETAIL,7.4,119,1.5,0.5,4,High Value One-Off,2.157612503457361,-1.2728500832889404
13591000002910,11728,Matcha Magnolia Trading 7B4,7617225.0,692475.0,8,6,2018-07-24,2021-07-27,10,1,GLOBAL,3.01,1638,1.333,1.0,1,High Frequency Buyers,-1.0987725480960469,0.571606377728701
13591000002912,11729,Assam Maple Beverages CEE,254500.0,50900.0,4,4,2018-08-20,2023-11-10,4,1,GLOBAL,5.22,802,1.0,1.0,3,Strategic High-Value,-0.5879709975838997,0.04242041916031273
13591000002914,11730,Sencha Jasmine Beverages A68,110043.85,611.3547222222222,5,5,2019-04-23,2022-06-06,58,2,FOOD SERVICE,3.12,1324,1.0,0.5,4,High Value One-Off,0.581268561515427,-0.6602333825495518
13591000002920,11733,Sencha Maple Distributors 2E8,4289850.0,23314.402173913044,114,66,2018-04-30,2025-10-02,24,3,FOOD SERVICE,7.43,110,1.727,0.3333,4,High Value One-Off,3.570558534614494,-2.0094450772294987
13591000002922,11734,GreenLeaf Lotus Imports 046,2429915.04,7231.89,27,25,2019-04-26,2024-11-18,29,1,RETAIL,5.57,428,1.08,1.0,3,Strategic High-Value,0.17755676977473286,-0.14807471977723766
13591000002926,11740,Ceylon Maple Tea Co. F86,2450.0,2450.0,1,1,2019-02-06,2019-02-06,1,1,FOOD SERVICE,0.0,2540,1.0,1.0,1,High Frequency Buyers,-1.904246897262665,0.867961575747058
13591000002928,11741,Black Gold Ivy Exports,18760231.22,31163.174784053153,240,79,2018-04-30,2025-10-09,72,3,RETAIL,7.44,103,3.038,0.3333,4,High Value One-Off,4.321989947181099,-1.672482064184349
13591000002932,11744,Oolong Orchid Distributors,212928.32,1259.9308875739646,11,9,2020-02-27,2023-10-30,63,2,FOOD SERVICE,3.67,813,1.222,0.5,4,High Value One-Off,0.9447229762616083,-0.8119530326032093
13591000002934,11745,Matcha Lotus Imports,168332.71,1185.4416197183098,7,6,2019-12-19,2025-10-20,97,2,FOOD SERVICE,5.84,92,1.167,0.5,4,High Value One-Off,1.5723514693392069,-1.1409903618960686
13591000002936,11751,Oolong Hibiscus Imports,13663007.97,28464.599937500003,166,73,2018-04-30,2025-08-11,27,3,FOOD SERVICE,7.28,162,2.274,0.3333,4,High Value One-Off,3.798535583731914,-1.8363805614590256
13591000002938,11754,Silver Tip Ivy Tea Works,10400.0,2600.0,4,4,2019-02-22,2020-08-14,1,1,FOOD SERVICE,1.48,1985,1.0,1.0,1,High Frequency Buyers,-1.4684169503447082,0.6069377312476241
13605000007414,12152,Herbal Palm Exports,42510.0,42510.0,1,1,2020-09-03,2020-09-03,1,1,GLOBAL,0.0,1965,1.0,1.0,1,High Frequency Buyers,-1.7251361965749739,0.7379457200780067
13674000004959,12255,Darjeeling Bamboo Tea Co. 7FA,15595.0,7797.5,2,2,2021-06-17,2024-12-31,2,1,GLOBAL,3.54,385,1.0,1.0,3,Strategic High-Value,-0.7246481473500072,0.07870019959970236
13674000004990,12256,Assam Jasmine Imports 8FE,38976.0,5568.0,7,7,2021-05-18,2021-12-02,1,1,RETAIL,0.54,1510,1.0,1.0,1,High Frequency Buyers,-1.3764279262672883,0.5555708863382908
1367660000531,12767,Herbal Rosewood Imports,4306.61,4306.61,1,1,2025-01-27,2025-01-27,1,1,GLOBAL,0.0,358,1.0,1.0,1,High Frequency Buyers,-1.2075349095445806,0.35484108266722003
1367880000010,12708,Matcha Bamboo Distributors C7B,88000.0,88000.0,1,1,2024-11-06,2024-11-06,1,1,GLOBAL,0.0,440,1.0,1.0,1,High Frequency Buyers,-1.2432147796913695,0.3851347769123414
13689000001304,11929,Golden Bud Rosewood Holdings,5525835.2,12558.716363636364,51,26,2019-03-11,2025-06-05,95,2,RETAIL,6.24,229,1.962,0.5,4,High Value One-Off,2.0827478421862295,-1.074544869272808
1369660001165,12869,Golden Bud Clover Tea Co.,55500.0,6166.666666666667,2,1,2025-08-22,2025-08-22,9,2,FOOD SERVICE,0.0,151,2.0,0.5,4,High Value One-Off,0.2641387742772565,-0.5588624082211845
13717000006761,12532,Golden Bud Lotus Exports 11A,1569046.96,224149.5657142857,6,4,2023-07-13,2023-12-19,2,1,GLOBAL,0.44,763,1.5,1.0,1,High Frequency Buyers,-1.1966903404078508,0.5007714338981879
13722000002565,12245,Darjeeling Jasmine Holdings,345615.0,7680.333333333333,22,20,2021-04-27,2025-09-01,8,2,FOOD SERVICE,4.35,141,1.1,0.5,4,High Value One-Off,1.1832615409458833,-1.0967952721879175
13733000001073,12178,Darjeeling Willow Imports,1042344.12,6394.749202453988,48,33,2020-11-05,2024-03-11,15,2,RETAIL,3.35,680,1.455,0.5,4,High Value One-Off,1.229412182138451,-0.8878862465121498
13748000008935,12277,Matcha Jasmine Exports,934660.0,311553.3333333333,2,2,2021-07-15,2021-09-16,3,1,GLOBAL,0.17,1587,1.0,1.0,1,High Frequency Buyers,-1.5785525692435396,0.6703732970899736
13759000012533,12682,Silver Tip Orchid Distributors,2557633.88,46502.43418181818,35,13,2024-09-27,2025-10-09,11,3,FOOD SERVICE,1.03,103,2.692,0.3333,4,High Value One-Off,1.5648512762751634,-1.1874123905188618
13760000001555,12115,Assam Magnolia Tea Works CD7,4516375.5,225818.775,10,7,2020-04-28,2020-12-08,4,1,GLOBAL,0.61,1869,1.429,1.0,1,High Frequency Buyers,-1.4472745927027177,0.7446441543920175
1376330000097,12733,Matcha Sage Holdings,51800.0,10360.0,2,2,2024-12-06,2025-04-28,3,1,GLOBAL,0.39,267,1.0,1.0,1,High Frequency Buyers,-1.0957889410616712,0.2994138404205512
13772000001927,12013,Oolong Maple Beverages,1173460.76,43461.50962962963,19,18,2019-12-09,2025-10-30,5,2,FOOD SERVICE,5.89,82,1.056,0.5,4,High Value One-Off,1.340803213082936,-1.2199689704888264
1384110000013,12713,Darjeeling Maple Exports 7C0,2557627.14,213135.595,12,7,2024-11-18,2025-08-06,2,1,GLOBAL,0.71,167,1.714,1.0,1,High Frequency Buyers,-0.8863082602487871,0.35922678377363354
13846000001374,11959,Sencha Jasmine Beverages,2423.06,403.8433333333333,4,2,2019-10-07,2020-02-29,4,1,GLOBAL,0.4,2152,2.0,1.0,1,High Frequency Buyers,-1.6246573891096665,0.8624918515259541
13846000001400,11960,Black Gold Rosewood Distributors,37005.25,4111.694444444444,1,1,2019-10-01,2019-10-01,9,1,RETAIL,0.0,2303,1.0,1.0,1,High Frequency Buyers,-1.786126882605863,0.8138738205848302
13854000001986,12172,Assam Palm Distributors B5A,6490.42,649.042,10,10,2020-10-05,2025-02-28,1,1,GLOBAL,4.4,326,1.0,1.0,3,Strategic High-Value,-0.4264673738308289,-0.04152977655521297
13859000001858,12189,Golden Bud Fern Beverages,2298510.0,208955.45454545456,10,2,2020-12-04,2021-01-01,9,1,GLOBAL,0.08,1845,5.0,1.0,1,High Frequency Buyers,-1.3622157916708297,1.221501070256406
13863000010719,12559,Oolong Clover Imports,179272.5,89636.25,2,1,2023-11-03,2023-11-03,2,1,BULK,0.0,809,2.0,1.0,1,High Frequency Buyers,-1.2908366413339005,0.5933120638127699
13878000002831,12391,Golden Bud Clover Beverages 2D0,316.74,79.185,1,1,2022-09-30,2022-09-30,4,1,GLOBAL,0.0,1208,1.0,1.0,1,High Frequency Buyers,-1.4626025749401244,0.5547391619619414
1389880000056,12731,Black Gold Maple Tea Co.,2023614.3699999999,10938.456054054053,9,6,2024-12-05,2025-08-22,48,1,RETAIL,0.71,151,1.5,1.0,1,High Frequency Buyers,-0.6515242604167503,0.3106770692675768
13926000003426,12265,Black Gold Willow Holdings CAB,14800.0,3700.0,1,1,2021-06-17,2021-06-17,4,1,GLOBAL,0.0,1678,1.0,1.0,1,High Frequency Buyers,-1.6130938216091264,0.6658585967431929
13937000002545,12284,Matcha Sage Beverages B48,17700.0,2528.5714285714284,1,1,2021-08-03,2021-08-03,7,1,FOOD SERVICE,0.0,1631,1.0,1.0,1,High Frequency Buyers,-1.581997067728166,0.6551420614322662
13981000004938,12485,GreenLeaf Maple Trading,28000.0,28000.0,1,1,2023-02-01,2023-02-01,1,1,GLOBAL,0.0,1084,1.0,1.0,1,High Frequency Buyers,-1.4421029667907797,0.5287633548924373
13981000004981,12486,Sencha Bamboo Holdings 9A5,377734.0,31477.833333333332,11,9,2023-02-01,2025-10-07,5,1,GLOBAL,2.68,105,1.222,1.0,3,Strategic High-Value,-0.5686766987149657,0.08227833493790586
13997000008208,12639,Matcha Hibiscus Distributors 305,884221.2,1710.2924564796904,20,6,2024-09-06,2025-07-31,175,2,FOOD SERVICE,0.9,173,3.333,0.5,4,High Value One-Off,1.462504281060848,-0.44159100346399716
13997000008222,12640,Darjeeling Hibiscus Tea Works,303809.85,1819.2206586826346,8,5,2024-08-14,2025-09-02,72,1,FOOD SERVICE,1.05,140,1.6,1.0,1,High Frequency Buyers,-0.49532142383008254,0.29022135450164765
14005000004679,12437,Ceylon Jasmine Trading,489100.0,122275.0,2,2,2022-08-29,2024-01-10,4,1,GLOBAL,1.37,741,1.0,1.0,1,High Frequency Buyers,-1.1247073230494988,0.35067370844436135
1402660000028,12714,White Pearl Fern Trading,102000.0,12750.0,3,3,2024-11-19,2025-10-03,6,1,FOOD SERVICE,0.87,109,1.0,1.0,1,High Frequency Buyers,-0.9450667565689311,0.2208576593403504
14037000001332,12179,Black Gold Bamboo Exports 83D,136200.0,19457.14285714286,3,3,2020-11-05,2022-02-21,5,1,GLOBAL,1.3,1429,1.0,1.0,1,High Frequency Buyers,-1.3161442595479342,0.49848378203761456
1406550000346,12801,Matcha Maple Distributors 258,1958400.0,652800.0,2,1,2025-03-26,2025-03-26,2,1,GLOBAL,0.0,300,2.0,1.0,1,High Frequency Buyers,-1.1881428106761351,0.5549086865312564
14122000002884,12438,Assam Sage Trading 2EF,1337800.0,74322.22222222222,10,9,2022-08-29,2024-11-20,3,1,GLOBAL,2.23,426,1.111,1.0,1,High Frequency Buyers,-0.7506886787370499,0.18950076480799652
14131000000588,11961,Matcha Willow Distributors,18600.0,9300.0,1,1,2019-06-06,2019-06-06,2,1,GLOBAL,0.0,2420,1.0,1.0,1,High Frequency Buyers,-1.8613526277632009,0.8408422214030584
14161000002729,11943,Golden Bud Orchid Tea Co. E44,150480.0,50160.0,2,2,2019-04-09,2019-07-23,2,1,GLOBAL,0.29,2373,1.0,1.0,1,High Frequency Buyers,-1.7912121680423798,0.8081930353769077
14162000017130,12669,Darjeeling Fern Holdings 5FE,87600.0,3504.0,3,3,2024-08-30,2025-04-29,9,1,GLOBAL,0.66,266,1.0,1.0,1,High Frequency Buyers,-1.005838925404476,0.27353838680340453
14181000000812,12010,Sencha Cedar Distributors 354,7541728.52,260059.60413793102,11,9,2019-11-15,2024-08-28,25,2,RETAIL,4.79,510,1.222,0.5,4,High Value One-Off,0.9805562352357996,-0.9007031307352489
1419990000156,12771,Golden Bud Fern Holdings,78420.0,15684.0,1,2,2025-10-20,2025-12-01,5,2,RETAIL,0.11,50,0.5,0.5,4,High Value One-Off,0.2123216971836966,-0.776605042525684
14211000000652,11930,Black Gold Ivy Holdings,194.35,194.35,1,1,2019-03-08,2019-03-08,1,1,GLOBAL,0.0,2510,1.0,1.0,1,High Frequency Buyers,-1.8944092597650717,0.8606069001974607
1421880000094,12746,Herbal Jasmine Tea Works,12420894.72,136493.3485714286,84,5,2024-12-21,2025-05-15,3,1,GLOBAL,0.4,250,16.8,1.0,1,High Frequency Buyers,0.07228571683179516,2.3570834431773435
14220000009287,12609,Silver Tip Willow Exports,10516.16,584.2311111111111,10,8,2024-04-02,2025-10-31,3,1,RETAIL,1.58,81,1.25,1.0,1,High Frequency Buyers,-0.7333513698199966,0.16479249764534262
14220000009300,12610,Ceylon Bamboo Distributors,669444.95,2848.701914893617,13,9,2024-06-05,2025-10-20,63,2,RETAIL,1.37,92,1.444,0.5,4,High Value One-Off,0.8897811410040424,-0.7686388977083399
1425220000225,12796,Matcha Maple Trading,81000.0,40500.0,2,2,2025-03-21,2025-07-17,1,1,RETAIL,0.32,187,1.0,1.0,1,High Frequency Buyers,-1.0934828310380604,0.28974061987678745
14268000000638,11871,Sencha Palm Exports,60000.0,60000.0,1,1,2018-09-17,2018-09-17,1,1,GLOBAL,0.0,2682,1.0,1.0,1,High Frequency Buyers,-1.9561263309896202,0.9089351151457999
14287000002124,12219,Ceylon Sage Trading 03A,653150.04,93307.14857142858,7,3,2021-03-05,2021-06-30,2,1,GLOBAL,0.32,1665,2.333,1.0,1,High Frequency Buyers,-1.4547720626894949,0.8070681060239506
14313000000010,11826,Oolong Jasmine Tea Works,1174705.78,26697.85863636364,7,4,2018-07-11,2021-12-14,28,1,GLOBAL,3.43,1498,1.75,1.0,1,High Frequency Buyers,-0.861861865218024,0.4465410527959162
14313000000037,11827,Golden Bud Bamboo Tea Works D6D,8285750.0,753250.0,5,5,2018-08-06,2023-04-11,10,1,GLOBAL,4.68,1015,1.0,1.0,1,High Frequency Buyers,-0.7294168369188109,0.2677149130276802
14313000000089,11828,TeaLeaf Lotus Holdings 922,133735.0,13373.5,5,3,2018-08-01,2020-01-31,7,1,GLOBAL,1.5,2181,1.667,1.0,1,High Frequency Buyers,-1.4744862669012841,0.7413060025675495
14313000000149,11829,Ceylon Cedar Imports 93D,1702750.0,113516.66666666667,12,9,2018-06-19,2025-06-16,6,1,GLOBAL,6.99,218,1.333,1.0,3,Strategic High-Value,-0.030427314074612827,-0.19719491249864876
14322000003939,12350,Assam Lotus Tea Works,698464.18,3858.9181215469616,10,8,2022-03-11,2025-10-09,34,1,FOOD SERVICE,3.58,103,1.25,1.0,3,Strategic High-Value,-0.3109755745536522,0.022066503597405005
1436770000747,12870,Assam Orchid Holdings A55,47457.63,47457.63,1,1,2025-08-12,2025-08-12,1,1,GLOBAL,0.0,161,1.0,1.0,1,High Frequency Buyers,-1.1495064383471385,0.314164531916225
14372000009340,12594,GreenLeaf Jasmine Tea Co. 008,2746650.0,686662.5,4,4,2024-05-21,2025-05-19,3,1,GLOBAL,0.99,246,1.0,1.0,1,High Frequency Buyers,-1.0376086356875742,0.3389347722545747
14377000013069,12618,Silver Tip Bamboo Trading 132,393739.0,18749.47619047619,9,9,2024-04-22,2025-09-29,7,3,FOOD SERVICE,1.44,113,1.0,0.3333,4,High Value One-Off,1.380113300510141,-1.4461679474126967
1440110000786,12875,GreenLeaf Sage Trading,161093.1,16109.310000000001,4,2,2025-08-22,2025-09-18,6,1,RETAIL,0.07,124,2.0,1.0,1,High Frequency Buyers,-1.010976817197228,0.41455643002277837
14409000001082,12231,Sencha Cedar Holdings,84142.8,467.46000000000004,8,4,2021-07-05,2022-08-18,107,1,FOOD SERVICE,1.12,1251,2.0,1.0,1,High Frequency Buyers,-0.6505532806133734,0.6037704628991983
