customerid,cuscode,customer,country,risk_band_predicted,prob_high,prob_medium,prob_low,risk_score,risk_bucket,total_outstanding_usd,total_outstanding_lkr,max_overdue_days,avg_overdue_days,invoice_count,receipt_count,debit_note_count,credit_note_count,behaviour_cluster,cluster_name,unique_products,unique_categories,top_category,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus
17928000013715,12168,Assam Lotus Exports 1C3,INDIA,High,0.9077,0.0347,0.0576,90.8,High Risk,130.0,40195.9,1385,1109.3333333333333,3,0.0,0.0,0.0,1.0,High Frequency Buyers,15.0,1.0,RETAIL,0.0,0.0,0.0,130.0
17944000004353,12503,Matcha Magnolia Trading,BELARUS,High,0.7035,0.1698,0.1267,70.4,High Risk,142704.28,42590485.3,263,87.66666666666667,3,1.0,0.0,0.0,3.0,Strategic High-Value,20.0,1.0,RETAIL,142674.28,0.0,0.0,30.0
1795440000747,12848,Assam Magnolia Imports,SRI LANKA,High,0.7897,0.1275,0.0829,79.0,High Risk,17008.690235485283,5066723.3,57,25.71875,32,0.0,0.0,0.0,4.0,High Value One-Off,149.0,2.0,RETAIL,4950.512867109866,12058.177368375416,0.0,0.0
17958000009043,12706,GreenLeaf Lotus Holdings,SRI LANKA,High,0.8311,0.1178,0.0511,83.1,High Risk,237.37428047157823,70800.0,39,23.5,2,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,GLOBAL,79.07776561082213,158.2965148607561,0.0,0.0
18052000000806,12271,Herbal Bamboo Tea Works B76,SRI LANKA,Medium,0.1787,0.5579,0.2634,17.9,Low Risk,2342.985720171868,700000.0,0,0.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,51.0,1.0,RETAIL,2342.985720171868,0.0,0.0,0.0
18091000003516,12462,Sencha Hibiscus Beverages,LEBANON,High,0.9675,0.005,0.0275,96.8,High Risk,276.1500000000015,83165.1,831,831.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,7.0,1.0,RETAIL,0.0,0.0,0.0,276.1500000000015
18234000013853,12658,Assam Fern Distributors 115,SRI LANKA,High,0.8933,0.0303,0.0764,89.3,High Risk,4636.941468178703,1367829.2,422,306.0,4,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,0.0,0.0,0.0,4636.941468178703
1824330000598,12819,Herbal Maple Distributors 2D6,SRI LANKA,High,0.9602,0.0071,0.0327,96.0,High Risk,1708.683002304031,508000.0,57,57.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,1708.683002304031,0.0,0.0
18266000002543,12159,Matcha Maple Holdings,SRI LANKA,High,0.6325,0.2903,0.0772,63.2,Medium Risk,79.24767822424583,23600.0,73,41.5,2,0.0,0.0,0.0,4.0,High Value One-Off,8.0,2.0,FOOD SERVICE,39.55779746206558,0.0,39.68988076218025,0.0
18266000002555,12161,Oolong Clover Distributors 427,SRI LANKA,High,0.8653,0.0463,0.0883,86.5,High Risk,184.58567184165963,54912.0,90,69.0,2,1.0,0.0,0.0,4.0,High Value One-Off,12.0,2.0,RETAIL,0.0,92.0947016364453,92.49097020521434,0.0
18273000001659,12144,GreenLeaf Jasmine Holdings,OMAN,Low,0.1403,0.0344,0.8253,14.0,Low Risk,1944.74,581200.1,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,14.0,1.0,RETAIL,1944.74,0.0,0.0,0.0
18273000001671,12145,TeaLeaf Rosewood Imports B43,KUWAIT,Low,0.2392,0.0316,0.7291,23.9,Low Risk,833.73,249166.5,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,29.0,1.0,RETAIL,833.73,0.0,0.0,0.0
18273000001682,12146,Matcha Clover Tea Co.,DUBAI,Low,0.1496,0.3524,0.498,15.0,Low Risk,9446.78,2823241.1,0,0.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,28.0,1.0,RETAIL,9446.78,0.0,0.0,0.0
18338000005840,12183,TeaLeaf Cedar Imports,SRI LANKA,High,0.5715,0.0227,0.4059,57.2,Medium Risk,66.12106058649532,19765.0,2,2.0,1,1.0,0.0,0.0,4.0,High Value One-Off,8.0,3.0,FOOD SERVICE,66.12106058649532,0.0,0.0,0.0
18354000003819,12606,GreenLeaf Ivy Exports,SRI LANKA,Medium,0.1066,0.5121,0.3814,10.7,Low Risk,312.93607367483145,93375.0,0,0.0,3,0.0,0.0,0.0,4.0,High Value One-Off,19.0,2.0,RETAIL,312.93607367483145,0.0,0.0,0.0
18366000004677,12403,GreenLeaf Maple Exports 6D5,FRANCE,High,0.9498,0.004,0.0462,95.0,High Risk,3000.307626148492,887265.7,415,415.0,1,1.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,BULK,0.0,0.0,0.0,3000.307626148492
1842110000729,12871,Oolong Magnolia Imports 0B5,SRI LANKA,Medium,0.0731,0.89,0.0369,7.3,Low Risk,1227.4132714300301,365800.0,28,14.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,1227.4132714300301,0.0,0.0,0.0
18498000000036,11737,Black Gold Palm Exports,SRI LANKA,Medium,0.1415,0.6601,0.1985,14.2,Low Risk,3546.220463334491,1057620.7,2,1.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,67.0,1.0,GLOBAL,3546.220463334491,0.0,0.0,0.0
1850220000038,12734,Oolong Jasmine Distributors 622,SRI LANKA,Medium,0.1445,0.7506,0.1048,14.4,Low Risk,312.0291903196485,92984.0,29,14.5,2,0.0,0.0,0.0,4.0,High Value One-Off,6.0,3.0,FOOD SERVICE,312.0291903196485,0.0,0.0,0.0
18511000004925,12272,Darjeeling Ivy Trading,SRI LANKA,High,0.9818,0.0,0.0182,98.2,High Risk,558.9339758032734,165365.2,77,77.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,20.0,1.0,GLOBAL,0.0,0.0,558.9339758032734,0.0
18511000005171,12273,Matcha Orchid Tea Works,SRI LANKA,High,0.8817,0.0726,0.0457,88.2,High Risk,503.883112656678,145966.0,263,159.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,21.0,1.0,GLOBAL,0.0,61.44869067925161,0.0,442.4344219774264
1851440000540,12815,Assam Ivy Tea Works D2D,SRI LANKA,High,0.8824,0.0591,0.0585,88.2,High Risk,198.28372759271184,59165.0,42,29.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,4.0,1.0,RETAIL,77.19270502134526,121.0910225713666,0.0,0.0
18526000002570,12328,White Pearl Willow Distributors,SRI LANKA,High,0.798,0.138,0.064,79.8,High Risk,1580.8243230821224,467711.0,422,104.21875,32,7.0,0.0,0.0,4.0,High Value One-Off,17.0,2.0,FOOD SERVICE,436.35984443863333,226.2935157181921,68.07667838250396,850.0942845427929
18532000006580,12629,Herbal Rosewood Holdings,VIETNAM,High,0.721,0.175,0.104,72.1,High Risk,442540.76,132066208.89999999,16,4.7272727272727275,11,1.0,1.0,0.0,4.0,High Value One-Off,108.0,2.0,FOOD SERVICE,442540.76,0.0,0.0,0.0
18546000005192,12259,Herbal Cedar Tea Works 378,SRI LANKA,Low,0.1826,0.2844,0.533,18.3,Low Risk,197.43207607463552,58968.0,0,0.0,2,1.0,0.0,0.0,3.0,Strategic High-Value,17.0,1.0,RETAIL,197.43207607463552,0.0,0.0,0.0
1855220000428,12820,GreenLeaf Maple Trading 16E,SRI LANKA,High,0.9509,0.01,0.0391,95.1,High Risk,606.3656263453738,180000.0,60,60.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,606.3656263453738,0.0,0.0
18614000002715,12616,Ceylon Ivy Holdings,SRI LANKA,Medium,0.22,0.7431,0.0369,22.0,Low Risk,1228.952999898537,366525.0,133,33.75,4,0.0,0.0,0.0,4.0,High Value One-Off,6.0,2.0,RETAIL,1156.5912337230163,0.0,0.0,72.3617661755207
18704000006883,12440,Golden Bud Willow Holdings AC8,SRI LANKA,High,0.7174,0.1679,0.1148,71.7,High Risk,88333.5899643987,26090174.3,103,32.25,4,1.0,0.0,0.0,3.0,Strategic High-Value,13.0,1.0,GLOBAL,1316.1679597412149,0.0,0.0,87017.42200465749
18735000005344,12425,Ceylon Orchid Trading,UNITED ARAB EMIRATES,High,0.9411,0.0158,0.0431,94.1,High Risk,35522.07,10389290.9,189,138.4,5,1.0,0.0,0.0,3.0,Strategic High-Value,77.0,1.0,RETAIL,0.0,4054.17,0.0,31467.9
1874220000886,12835,Sencha Jasmine Tea Works,SRI LANKA,High,0.9182,0.01,0.0718,91.8,High Risk,202.7982096974048,60000.0,74,74.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,0.0,202.7982096974048,0.0
18744000002445,12465,Ceylon Jasmine Tea Co. 94C,SRI LANKA,Low,0.2329,0.1302,0.6369,23.3,Low Risk,521.7003548457863,155760.0,0,0.0,7,1.0,0.0,0.0,4.0,High Value One-Off,45.0,3.0,FOOD SERVICE,521.7003548457863,0.0,0.0,0.0
18781000005285,12397,GreenLeaf Willow Tea Co.,SRI LANKA,High,0.9586,0.0,0.0414,95.9,High Risk,89.93658378155934,26750.0,54,54.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,29.0,1.0,GLOBAL,0.0,89.93658378155934,0.0,0.0
18796000001533,12246,Herbal Sage Tea Works,SRI LANKA,Low,0.1447,0.0,0.8553,14.5,Low Risk,92.51231774340611,27648.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,RETAIL,92.51231774340611,0.0,0.0,0.0
18862000000175,11884,Silver Tip Sage Exports E9A,SRI LANKA,High,0.8882,0.087,0.0249,88.8,High Risk,766.8674945064635,225891.0,885,358.2,5,0.0,0.0,0.0,3.0,Strategic High-Value,33.0,1.0,RETAIL,251.3726346341164,138.5572670736405,0.0,376.9375927987066
1889550000338,12761,Ceylon Clover Exports,SAUDI ARABIA,Low,0.1357,0.0498,0.8145,13.6,Low Risk,140393.9,41872705.3,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,16.0,1.0,RETAIL,140393.9,0.0,0.0,0.0
1895440001269,12889,GreenLeaf Hibiscus Holdings 964,SRI LANKA,Medium,0.2096,0.787,0.0034,21.0,Low Risk,520.3643582535606,155474.4,5,2.5,2,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,520.3643582535606,0.0,0.0,0.0
18958000003389,12598,Golden Bud Magnolia Imports,ISRAEL,High,0.7436,0.14,0.1163,74.4,High Risk,76668.73999999999,22780244.900000002,560,224.75,4,0.0,2.0,1.0,1.0,High Frequency Buyers,10.0,1.0,FOOD SERVICE,59571.36,0.0,0.0,17097.379999999997
1898110000604,12878,Golden Bud Palm Imports F98,SRI LANKA,Medium,0.1072,0.8161,0.0767,10.7,Low Risk,314.10783165162445,93810.0,11,3.6666666666666665,3,0.0,0.0,0.0,4.0,High Value One-Off,3.0,2.0,FOOD SERVICE,314.10783165162445,0.0,0.0,0.0
1900330000108,12716,Black Gold Rosewood Tea Co. 863,SRI LANKA,Low,0.2222,0.0188,0.759,22.2,Low Risk,393.4848807784309,117600.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,393.4848807784309,0.0,0.0,0.0
19032000001974,11910,Matcha Fern Exports 949,SRI LANKA,Low,0.0352,0.0253,0.9394,3.5,Low Risk,1874.298811426797,560000.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,18.0,1.0,GLOBAL,1874.298811426797,0.0,0.0,0.0
1903770000636,12837,Assam Willow Exports A35,SRI LANKA,High,0.8652,0.0012,0.1335,86.5,High Risk,2150.472155883172,637072.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,2150.472155883172,0.0,0.0,0.0
19051000005007,12105,Silver Tip Rosewood Holdings FBB,SRI LANKA,High,0.5924,0.0075,0.4001,59.2,Medium Risk,98.88839388822797,29500.0,11,11.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,14.0,1.0,GLOBAL,98.88839388822797,0.0,0.0,0.0
1906440001208,12890,Sencha Rosewood Beverages,SRI LANKA,Medium,0.3275,0.6691,0.0034,32.8,Medium Risk,680.5689469492758,202990.5,19,12.0,2,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,680.5689469492758,0.0,0.0,0.0
1906990000298,12783,Sencha Ivy Exports 04F,SRI LANKA,High,0.5934,0.3559,0.0507,59.3,Medium Risk,488.8745431514021,145500.0,69,32.333333333333336,3,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,325.4926938305653,0.0,163.3818493208368,0.0
1907440002613,12798,Silver Tip Maple Trading,IRAQ,High,0.8116,0.1358,0.0525,81.2,High Risk,258336.2,77060123.5,4,3.4,5,4.0,0.0,0.0,4.0,High Value One-Off,7.0,2.0,RETAIL,258336.2,0.0,0.0,0.0
19098000001642,11954,Matcha Sage Imports ED3,SRI LANKA,High,0.8135,0.1622,0.0243,81.4,High Risk,87043.6525243056,26066031.3,578,182.6504854368932,103,5.0,0.0,0.0,0.0,Loyal Medium Buyers,637.0,3.0,RETAIL,18710.149047526593,10938.838415738375,8312.594178774432,49082.07088226619
19098000001667,11955,TeaLeaf Orchid Tea Works E0F,SRI LANKA,High,0.921,0.0491,0.0298,92.1,High Risk,8993.51119088855,2738045.3,676,403.9183673469388,49,1.0,0.0,0.0,4.0,High Value One-Off,300.0,3.0,RETAIL,698.3759822434348,272.64030185265483,111.3908843719536,7911.104022420508
19098000001692,11956,Assam Bamboo Trading,SRI LANKA,High,0.8217,0.1136,0.0647,82.2,High Risk,10762.544618957816,3277625.5,583,277.2608695652174,23,0.0,0.0,0.0,4.0,High Value One-Off,238.0,3.0,RETAIL,463.9133267606739,222.96399721110566,3.718226031632871,10071.949068954404
19098000001717,11957,Oolong Fern Holdings,SRI LANKA,High,0.7378,0.2047,0.0575,73.8,High Risk,6050.64516078589,1804395.2,490,153.32258064516128,31,1.0,0.0,0.0,4.0,High Value One-Off,18.0,3.0,RETAIL,4370.591314768839,1679.8704993609986,0.0073310109497493,0.1760156451031637
19098000001743,11958,TeaLeaf Hibiscus Tea Co.,SRI LANKA,High,0.9259,0.0393,0.0348,92.6,High Risk,1310.876584232945,387925.0,554,284.0,7,0.0,0.0,0.0,4.0,High Value One-Off,19.0,2.0,RETAIL,0.0,0.0,244.0871001846809,1066.7894840482643
19104000003870,12601,Ceylon Maple Exports,SWEDEN,High,0.8272,0.005,0.1678,82.7,High Risk,31871.6,9501813.2,13,13.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,28.0,1.0,RETAIL,31871.6,0.0,0.0,0.0
19154000005844,12677,Silver Tip Rosewood Trading,SRI LANKA,High,0.987,0.0,0.013,98.7,High Risk,808.5752433137569,240000.0,30,30.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,808.5752433137569,0.0,0.0,0.0
19161000010847,12518,TeaLeaf Palm Trading 70F,SRI LANKA,High,0.666,0.1912,0.1427,66.6,Medium Risk,224.4991205848557,66965.0,112,36.42857142857143,7,2.0,0.0,0.0,4.0,High Value One-Off,6.0,3.0,FOOD SERVICE,145.1511130888446,59.37639426694986,0.0,19.9716132290612
1917330000919,12883,Darjeeling Lotus Trading F81,SRI LANKA,Low,0.1492,0.0162,0.8346,14.9,Low Risk,133.2290026742816,39825.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,RETAIL,133.2290026742816,0.0,0.0,0.0
19268000002080,12281,Assam Lotus Imports 624,SRI LANKA,High,0.939,0.0268,0.0342,93.9,High Risk,77.55187047336688,23134.0,442,242.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,FOOD SERVICE,0.0,77.5319054786576,0.0,0.0199649947092764
19278000009440,12676,GreenLeaf Orchid Exports EC4,SRI LANKA,High,0.9263,0.0736,0.0002,92.6,High Risk,2419.9385404155078,722667.7,55,20.8,5,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,2269.2073916187956,150.7311487967119,0.0,0.0
1929110000870,12858,Silver Tip Rosewood Beverages 524,SRI LANKA,Low,0.1226,0.005,0.8724,12.3,Low Risk,71.09287896370414,21240.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,FOOD SERVICE,71.09287896370414,0.0,0.0,0.0
19316000000476,12037,Ceylon Jasmine Tea Works B40,SRI LANKA,High,0.956,0.0273,0.0167,95.6,High Risk,130017.34256992431,38487911.5,620,229.63934426229508,61,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,12265.805904953551,6414.737184108897,7045.320819946108,104291.47866091576
19437000004527,12289,Darjeeling Clover Imports,SRI LANKA,High,0.9579,0.0296,0.0125,95.8,High Risk,1140.0815594921078,356193.0,1023,899.6,5,0.0,0.0,0.0,1.0,High Frequency Buyers,16.0,1.0,RETAIL,0.0,0.0,0.0,1140.0815594921078
19460000001994,12579,Golden Bud Lotus Exports,CZECH REPUBLIC,High,0.8263,0.0083,0.1654,82.6,High Risk,2354.37,701268.4,403,403.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,105.0,1.0,RETAIL,0.0,0.0,0.0,2354.37
19466000007485,12453,White Pearl Bamboo Holdings,NEW ZEALAND,High,0.8786,0.015,0.1064,87.9,High Risk,60.0,17343.8,254,254.0,1,0.0,1.0,0.0,3.0,Strategic High-Value,7.0,1.0,FOOD SERVICE,0.0,0.0,0.0,60.0
1954010000915,12854,Black Gold Cedar Tea Works,SRI LANKA,High,0.862,0.0865,0.0515,86.2,High Risk,8182.04415932503,2439205.0,45,38.25,4,0.0,0.0,0.0,4.0,High Value One-Off,125.0,2.0,RETAIL,928.516763114435,7253.527396210595,0.0,0.0
1954330001032,12906,Assam Orchid Distributors,SRI LANKA,Low,0.2135,0.0195,0.767,21.3,Low Risk,193.4701320863622,57820.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,FOOD SERVICE,193.4701320863622,0.0,0.0,0.0
19567000000899,11836,TeaLeaf Cedar Tea Works,THAILAND,Low,0.3905,0.0244,0.5851,39.1,Medium Risk,37830.2,11283197.6,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,42.0,2.0,FOOD SERVICE,37830.2,0.0,0.0,0.0
19574000004654,12584,Oolong Willow Distributors,SRI LANKA,Low,0.2333,0.021,0.7457,23.3,Low Risk,337.9515159886732,100799.9,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,5.0,1.0,RETAIL,337.9515159886732,0.0,0.0,0.0
19575000003339,12274,Assam Cedar Holdings,RUSSIA,High,0.7185,0.1629,0.1185,71.9,High Risk,312461.04,92701829.8,132,56.57142857142857,7,1.0,0.0,0.0,3.0,Strategic High-Value,22.0,1.0,RETAIL,127221.23999999999,57909.0,95029.8,32301.0
19612000004374,12068,Assam Cedar Trading,SRI LANKA,High,0.8348,0.0067,0.1585,83.5,High Risk,27.03387682689871,8064.0,4,4.0,1,0.0,0.0,0.0,4.0,High Value One-Off,30.0,2.0,RETAIL,27.03387682689871,0.0,0.0,0.0
19621000002596,12237,Black Gold Maple Beverages F39,SRI LANKA,Medium,0.1685,0.6916,0.1399,16.8,Low Risk,2375.8871498128133,710065.0,5,2.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,GLOBAL,2375.8871498128133,0.0,0.0,0.0
1966990000896,12884,Matcha Magnolia Exports,SRI LANKA,Low,0.0789,0.0033,0.9177,7.9,Low Risk,790.2060106348799,236106.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,53.0,1.0,RETAIL,790.2060106348799,0.0,0.0,0.0
19684000005447,12292,TeaLeaf Willow Trading,SRI LANKA,Low,0.3085,0.3356,0.3558,30.8,Medium Risk,174.32722934312196,52000.0,13,8.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,26.0,1.0,GLOBAL,174.32722934312196,0.0,0.0,0.0
19717000004562,12463,TeaLeaf Jasmine Tea Works 176,SRI LANKA,High,0.7099,0.01,0.2801,71.0,High Risk,153.3858544379976,45750.0,16,16.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,18.0,1.0,GLOBAL,153.3858544379976,0.0,0.0,0.0
1980770000447,12787,GreenLeaf Hibiscus Exports,SRI LANKA,Medium,0.268,0.7101,0.0218,26.8,Low Risk,88.756380463091,26496.0,19,9.5,2,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,RETAIL,88.756380463091,0.0,0.0,0.0
19860000002055,12016,Herbal Cedar Exports 462,SRI LANKA,High,0.6273,0.2998,0.0729,62.7,Medium Risk,17357.1917774154,5128051.0,333,95.06896551724138,29,0.0,0.0,0.0,3.0,Strategic High-Value,9.0,1.0,GLOBAL,8390.291410638863,1557.2909162973615,723.8999081828684,6685.709542296306
19860000002099,12018,Matcha Lotus Tea Co.,SRI LANKA,High,0.7964,0.0053,0.1983,79.6,High Risk,138.8225961506141,41300.0,23,23.0,1,0.0,0.0,0.0,4.0,High Value One-Off,8.0,3.0,FOOD SERVICE,138.8225961506141,0.0,0.0,0.0
19860000002172,12019,Darjeeling Clover Imports E7B,SRI LANKA,High,0.8485,0.1135,0.0381,84.9,High Risk,4500.30851374286,1336993.8,739,72.33333333333333,57,2.0,0.0,0.0,4.0,High Value One-Off,52.0,3.0,RETAIL,1711.6770734617598,1176.7175136450455,839.5135085325217,772.4004181035325
19865000002962,12374,Black Gold Jasmine Tea Co. CE0,SRI LANKA,High,0.9877,0.0,0.0123,98.8,High Risk,0.0686249952820315,20.0,221,221.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,GLOBAL,0.0,0.0,0.0,0.0686249952820315
19875000012898,12586,White Pearl Orchid Beverages 9E3,SRI LANKA,High,0.9769,0.0,0.0231,97.7,High Risk,1539.044748835553,454300.0,109,109.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,10.0,1.0,GLOBAL,0.0,0.0,0.0,1539.044748835553
19883000001195,12331,White Pearl Cedar Exports B66,SRI LANKA,High,0.8653,0.0564,0.0783,86.5,High Risk,78.60116262573965,23880.0,556,556.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,7.0,1.0,GLOBAL,0.0,0.0,0.0,78.60116262573965
19954000013231,12630,Herbal Orchid Exports,SRI LANKA,High,0.9162,0.0446,0.0392,91.6,High Risk,238.93073861668967,71280.0,42,42.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,22.0,1.0,RETAIL,0.0,238.93073861668967,0.0,0.0
19954000013243,12631,Assam Rosewood Trading,SRI LANKA,High,0.9035,0.005,0.0915,90.4,High Risk,667.9598685077195,199272.0,42,42.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,29.0,1.0,RETAIL,0.0,667.9598685077195,0.0,0.0
19963000003190,12342,TeaLeaf Hibiscus Distributors BC5,MALTA,High,0.712,0.0157,0.2723,71.2,High Risk,13476.83,4000192.7,50,50.0,1,1.0,0.0,0.0,4.0,High Value One-Off,170.0,3.0,FOOD SERVICE,0.0,13476.83,0.0,0.0
